,website,url,headline,entities
234,TOI,https://timesofindia.indiatimes.com/coronavirus,Karnataka: Siddaramaiah discharged after testing negative for Covid-19,"[('Karnataka', 'PERSON'), ('Siddaramaiah', 'PERSON')]"
235,TOI,https://timesofindia.indiatimes.com/coronavirus,"Over one lakh Covid patients discharged so far in Karnataka, 6,257 new infections","[('one', 'CARDINAL'), ('Karnataka', 'GPE'), ('6,257', 'CARDINAL')]"
236,TOI,https://timesofindia.indiatimes.com/coronavirus,Prompt hospital admission after positive antigen test: BBMP,[]
237,TOI,https://timesofindia.indiatimes.com/coronavirus,Covid-19: Health teams to test vulnerable citizens across Karnataka,"[('Karnataka', 'PERSON')]"
238,TOI,https://timesofindia.indiatimes.com/coronavirus,"Bengaluru: Volunteer group serves food to city Covid doctorsWith BS Yediyurappa in hospital, cabinet reshuffle, policies hang fireFormer Karnataka CM Siddaramaiah tests positive for Covid, admitted to hospitalBiggest single-day spike of 6,128 new Covid-19 cases in KarnatakaKarnataka forest minister tests positive for Covid-19Bengaluru: Collective effort helped Yelahanka apartment stay safe","[('Karnataka CM Siddaramaiah', 'PERSON'), ('Covid', 'PRODUCT'), ('6,128', 'CARDINAL'), ('KarnatakaKarnataka', 'ORG'), ('Covid-19Bengaluru', 'CARDINAL'), ('Yelahanka', 'LOC')]"
239,TOI,https://timesofindia.indiatimes.com/coronavirus,"Bengaluru: Volunteer group serves food to city Covid doctorsWith BS Yediyurappa in hospital, cabinet reshuffle, policies hang fireFormer Karnataka CM Siddaramaiah tests positive for Covid, admitted to hospitalBiggest single-day spike of 6,128 new Covid-19 cases in Karnataka","[('Karnataka CM Siddaramaiah', 'PERSON'), ('Covid', 'PRODUCT'), ('6,128', 'CARDINAL'), ('Karnataka', 'GPE')]"
240,TOI,https://timesofindia.indiatimes.com/coronavirus,Karnataka forest minister tests positive for Covid-19Bengaluru: Collective effort helped Yelahanka apartment stay safe,"[('Karnataka', 'PERSON'), ('Covid-19Bengaluru', 'CARDINAL'), ('Yelahanka', 'LOC')]"
241,TOI,https://timesofindia.indiatimes.com/coronavirus,Karnataka forest minister tests positive for Covid-19Bengaluru: Collective effort helped Yelahanka apartment stay safe,"[('Karnataka', 'PERSON'), ('Covid-19Bengaluru', 'CARDINAL'), ('Yelahanka', 'LOC')]"
242,TOI,https://timesofindia.indiatimes.com/coronavirus,Karnataka forest minister tests positive for Covid-19,"[('Karnataka', 'PERSON')]"
243,TOI,https://timesofindia.indiatimes.com/coronavirus,Bengaluru: Collective effort helped Yelahanka apartment stay safe,"[('Yelahanka', 'LOC')]"
244,TOI,https://timesofindia.indiatimes.com/coronavirus,"HyderabadHyderabad: Cop donates plasma for Covid-positive doctor, who treated 300 coronavirus patientsConstable E Vijay Kumar from Chilkalguda police station in Hyderabad, who contracted coronavirus in June this year while performing his duties as front-line worker at Gandhi General Hospital, on Thursday donated his plasma to save the life of a senior doctor, who has treated at least 300 Covid-19 patients, before he himself contracted the infection.Health minister inaugurates special buses for Covid monitoringTelangana CM directs release of prisoners with good conduct on occasion of Independence DayCovid-19: Telangana toll tops 400-mark , state records 1,478 new infectionsTelangana: Villagers protest burial of Covid victim RMP doctorPeople make a beeline for free Covid-19 test at Secunderabad Cantt BoardCO Helper App to provide info on Covid-19 beds, ambulancesCovid-19: Greater Hyderabad Municipal Corporation redefines containment zonesTech Mahindra charters flight to bring 210 staffers, kin in US homeHyderabad: Janapriya Nile association gets its act together to fight Covid-19Telangana registers 9 Covid-19 deaths, 1,550 new infections","[('300', 'CARDINAL'), ('Vijay Kumar', 'PERSON'), ('Chilkalguda', 'GPE'), ('Hyderabad', 'GPE'), ('June this year', 'DATE'), ('Gandhi General Hospital', 'ORG'), ('Thursday', 'DATE'), ('at least 300', 'CARDINAL'), ('Covid monitoringTelangana CM', 'ORG'), ('Independence DayCovid-19:', 'PRODUCT'), ('1,478', 'CARDINAL'), ('Villagers', 'ORG'), ('Covid', 'PRODUCT'), ('RMP', 'ORG'), ('Secunderabad Cantt', 'PERSON'), ('Helper App', 'PERSON'), ('Greater Hyderabad Municipal Corporation', 'ORG'), ('zonesTech', 'ORG'), ('210', 'CARDINAL'), ('kin', 'ORG'), ('US', 'GPE'), ('Janapriya Nile association', 'ORG'), ('Covid-19Telangana', 'ORG'), ('9', 'CARDINAL'), ('1,550', 'CARDINAL')]"
245,TOI,https://timesofindia.indiatimes.com/coronavirus,"Hyderabad: Cop donates plasma for Covid-positive doctor, who treated 300 coronavirus patientsConstable E Vijay Kumar from Chilkalguda police station in Hyderabad, who contracted coronavirus in June this year while performing his duties as front-line worker at Gandhi General Hospital, on Thursday donated his plasma to save the life of a senior doctor, who has treated at least 300 Covid-19 patients, before he himself contracted the infection.Health minister inaugurates special buses for Covid monitoringTelangana CM directs release of prisoners with good conduct on occasion of Independence DayCovid-19: Telangana toll tops 400-mark , state records 1,478 new infectionsTelangana: Villagers protest burial of Covid victim RMP doctorPeople make a beeline for free Covid-19 test at Secunderabad Cantt BoardCO Helper App to provide info on Covid-19 beds, ambulancesCovid-19: Greater Hyderabad Municipal Corporation redefines containment zonesTech Mahindra charters flight to bring 210 staffers, kin in US homeHyderabad: Janapriya Nile association gets its act together to fight Covid-19Telangana registers 9 Covid-19 deaths, 1,550 new infections","[('300', 'CARDINAL'), ('Vijay Kumar', 'PERSON'), ('Chilkalguda', 'GPE'), ('Hyderabad', 'GPE'), ('June this year', 'DATE'), ('Gandhi General Hospital', 'ORG'), ('Thursday', 'DATE'), ('at least 300', 'CARDINAL'), ('Covid monitoringTelangana CM', 'ORG'), ('Independence DayCovid-19:', 'PRODUCT'), ('1,478', 'CARDINAL'), ('Villagers', 'ORG'), ('Covid', 'PRODUCT'), ('RMP', 'ORG'), ('Secunderabad Cantt', 'PERSON'), ('Helper App', 'PERSON'), ('Greater Hyderabad Municipal Corporation', 'ORG'), ('zonesTech', 'ORG'), ('210', 'CARDINAL'), ('kin', 'ORG'), ('US', 'GPE'), ('Janapriya Nile association', 'ORG'), ('Covid-19Telangana', 'ORG'), ('9', 'CARDINAL'), ('1,550', 'CARDINAL')]"
246,TOI,https://timesofindia.indiatimes.com/coronavirus,"Hyderabad: Cop donates plasma for Covid-positive doctor, who treated 300 coronavirus patientsConstable E Vijay Kumar from Chilkalguda police station in Hyderabad, who contracted coronavirus in June this year while performing his duties as front-line worker at Gandhi General Hospital, on Thursday donated his plasma to save the life of a senior doctor, who has treated at least 300 Covid-19 patients, before he himself contracted the infection.Health minister inaugurates special buses for Covid monitoringTelangana CM directs release of prisoners with good conduct on occasion of Independence DayCovid-19: Telangana toll tops 400-mark , state records 1,478 new infectionsTelangana: Villagers protest burial of Covid victim RMP doctor","[('300', 'CARDINAL'), ('Vijay Kumar', 'PERSON'), ('Chilkalguda', 'GPE'), ('Hyderabad', 'GPE'), ('June this year', 'DATE'), ('Gandhi General Hospital', 'ORG'), ('Thursday', 'DATE'), ('at least 300', 'CARDINAL'), ('Covid monitoringTelangana CM', 'ORG'), ('Independence DayCovid-19:', 'PRODUCT'), ('1,478', 'CARDINAL'), ('Villagers', 'ORG'), ('Covid', 'PRODUCT'), ('RMP', 'ORG')]"
247,TOI,https://timesofindia.indiatimes.com/coronavirus,"Hyderabad: Cop donates plasma for Covid-positive doctor, who treated 300 coronavirus patientsConstable E Vijay Kumar from Chilkalguda police station in Hyderabad, who contracted coronavirus in June this year while performing his duties as front-line worker at Gandhi General Hospital, on Thursday donated his plasma to save the life of a senior doctor, who has treated at least 300 Covid-19 patients, before he himself contracted the infection.","[('300', 'CARDINAL'), ('Vijay Kumar', 'PERSON'), ('Chilkalguda', 'GPE'), ('Hyderabad', 'GPE'), ('June this year', 'DATE'), ('Gandhi General Hospital', 'ORG'), ('Thursday', 'DATE'), ('at least 300', 'CARDINAL')]"
248,TOI,https://timesofindia.indiatimes.com/coronavirus,"Health minister inaugurates special buses for Covid monitoringTelangana CM directs release of prisoners with good conduct on occasion of Independence DayCovid-19: Telangana toll tops 400-mark , state records 1,478 new infectionsTelangana: Villagers protest burial of Covid victim RMP doctor","[('Covid monitoringTelangana CM', 'ORG'), ('Independence DayCovid-19:', 'PRODUCT'), ('1,478', 'CARDINAL'), ('Villagers', 'ORG'), ('Covid', 'PRODUCT'), ('RMP', 'ORG')]"
249,TOI,https://timesofindia.indiatimes.com/coronavirus,Health minister inaugurates special buses for Covid monitoring,[]
250,TOI,https://timesofindia.indiatimes.com/coronavirus,Telangana CM directs release of prisoners with good conduct on occasion of Independence Day,"[('Telangana CM', 'PERSON'), ('Independence Day', 'EVENT')]"
251,TOI,https://timesofindia.indiatimes.com/coronavirus,"Covid-19: Telangana toll tops 400-mark , state records 1,478 new infections","[('Telangana', 'GPE'), ('1,478', 'CARDINAL')]"
252,TOI,https://timesofindia.indiatimes.com/coronavirus,Telangana: Villagers protest burial of Covid victim RMP doctor,"[('Villagers', 'ORG'), ('Covid', 'PRODUCT'), ('RMP', 'ORG')]"
253,TOI,https://timesofindia.indiatimes.com/coronavirus,"People make a beeline for free Covid-19 test at Secunderabad Cantt BoardCO Helper App to provide info on Covid-19 beds, ambulancesCovid-19: Greater Hyderabad Municipal Corporation redefines containment zonesTech Mahindra charters flight to bring 210 staffers, kin in US homeHyderabad: Janapriya Nile association gets its act together to fight Covid-19Telangana registers 9 Covid-19 deaths, 1,550 new infections","[('Secunderabad Cantt', 'PERSON'), ('Helper App', 'PERSON'), ('Greater Hyderabad Municipal Corporation', 'ORG'), ('zonesTech', 'ORG'), ('210', 'CARDINAL'), ('kin', 'ORG'), ('US', 'GPE'), ('Janapriya Nile association', 'ORG'), ('Covid-19Telangana', 'ORG'), ('9', 'CARDINAL'), ('1,550', 'CARDINAL')]"
254,TOI,https://timesofindia.indiatimes.com/coronavirus,"People make a beeline for free Covid-19 test at Secunderabad Cantt BoardCO Helper App to provide info on Covid-19 beds, ambulancesCovid-19: Greater Hyderabad Municipal Corporation redefines containment zonesTech Mahindra charters flight to bring 210 staffers, kin in US home","[('Secunderabad Cantt', 'PERSON'), ('Helper App', 'PERSON'), ('Greater Hyderabad Municipal Corporation', 'ORG'), ('zonesTech', 'ORG'), ('210', 'CARDINAL'), ('kin', 'ORG'), ('US', 'GPE')]"
255,TOI,https://timesofindia.indiatimes.com/coronavirus,"Hyderabad: Janapriya Nile association gets its act together to fight Covid-19Telangana registers 9 Covid-19 deaths, 1,550 new infections","[('Janapriya Nile association', 'ORG'), ('Covid-19Telangana', 'ORG'), ('9', 'CARDINAL'), ('1,550', 'CARDINAL')]"
256,TOI,https://timesofindia.indiatimes.com/coronavirus,"Hyderabad: Janapriya Nile association gets its act together to fight Covid-19Telangana registers 9 Covid-19 deaths, 1,550 new infections","[('Janapriya Nile association', 'ORG'), ('Covid-19Telangana', 'ORG'), ('9', 'CARDINAL'), ('1,550', 'CARDINAL')]"
257,TOI,https://timesofindia.indiatimes.com/coronavirus,Hyderabad: Janapriya Nile association gets its act together to fight Covid-19,"[('Janapriya Nile association', 'ORG')]"
258,TOI,https://timesofindia.indiatimes.com/coronavirus,"Telangana registers 9 Covid-19 deaths, 1,550 new infections","[('9', 'CARDINAL'), ('1,550', 'CARDINAL')]"
259,TOI,https://timesofindia.indiatimes.com/coronavirus,"KolkataWest Bengal govt withdraws state-wide lockdown on August 28The Mamata Banerjee-led West Bengal government on Wednesday withdrew the complete lockdown on August 28 and imposed a curfew on August 20 instead.Traffic cop succumbs to Covid-19 in KolkataAnother senior doctor dies of Covid-19 in KolkataWest Bengal reports 40 new Covid-19 deaths, 2,341 fresh casesKolkata police sensitise people about bi-weekly lockdownWest Bengal tourism department reopens 10 facilities amid Covid-19 pandemicSeven-day lockdown imposed from 5pm in all containment zones of West BengalCovid-19 claims 16 more lives in West Bengal; 649 fresh casesMamata Banerjee extends free ration scheme of West Bengal govt till June 2021Commuter hassles aggravate in Kolkata as several private buses stay off roads citing lossesWest Bengal reports highest single-day spike of 572 Covid-19 cases; tally crosses 17,000-mark","[('KolkataWest Bengal', 'ORG'), ('August', 'DATE'), ('Mamata Banerjee-', 'PERSON'), ('West Bengal', 'GPE'), ('Wednesday', 'DATE'), ('August 28', 'DATE'), ('August 20', 'DATE'), ('KolkataAnother', 'ORG'), ('KolkataWest Bengal', 'GPE'), ('40', 'CARDINAL'), ('2,341', 'CARDINAL'), ('Bengal tourism department', 'ORG'), ('10', 'CARDINAL'), ('pandemicSeven-day', 'DATE'), ('5', 'CARDINAL'), ('West BengalCovid-19', 'GPE'), ('16', 'CARDINAL'), ('West Bengal', 'GPE'), ('649', 'CARDINAL'), ('West Bengal', 'GPE'), ('June', 'DATE'), ('Kolkata', 'GPE'), ('Bengal', 'PERSON'), ('572', 'CARDINAL')]"
260,TOI,https://timesofindia.indiatimes.com/coronavirus,"West Bengal govt withdraws state-wide lockdown on August 28The Mamata Banerjee-led West Bengal government on Wednesday withdrew the complete lockdown on August 28 and imposed a curfew on August 20 instead.Traffic cop succumbs to Covid-19 in KolkataAnother senior doctor dies of Covid-19 in KolkataWest Bengal reports 40 new Covid-19 deaths, 2,341 fresh casesKolkata police sensitise people about bi-weekly lockdownWest Bengal tourism department reopens 10 facilities amid Covid-19 pandemicSeven-day lockdown imposed from 5pm in all containment zones of West BengalCovid-19 claims 16 more lives in West Bengal; 649 fresh casesMamata Banerjee extends free ration scheme of West Bengal govt till June 2021Commuter hassles aggravate in Kolkata as several private buses stay off roads citing lossesWest Bengal reports highest single-day spike of 572 Covid-19 cases; tally crosses 17,000-mark","[('West Bengal', 'GPE'), ('August', 'DATE'), ('Mamata Banerjee-', 'PERSON'), ('West Bengal', 'GPE'), ('Wednesday', 'DATE'), ('August 28', 'DATE'), ('August 20', 'DATE'), ('KolkataAnother', 'ORG'), ('KolkataWest Bengal', 'GPE'), ('40', 'CARDINAL'), ('2,341', 'CARDINAL'), ('Bengal tourism department', 'ORG'), ('10', 'CARDINAL'), ('pandemicSeven-day', 'DATE'), ('5', 'CARDINAL'), ('West BengalCovid-19', 'GPE'), ('16', 'CARDINAL'), ('West Bengal', 'GPE'), ('649', 'CARDINAL'), ('West Bengal', 'GPE'), ('June', 'DATE'), ('Kolkata', 'GPE'), ('Bengal', 'PERSON'), ('572', 'CARDINAL')]"
261,TOI,https://timesofindia.indiatimes.com/coronavirus,"West Bengal govt withdraws state-wide lockdown on August 28The Mamata Banerjee-led West Bengal government on Wednesday withdrew the complete lockdown on August 28 and imposed a curfew on August 20 instead.Traffic cop succumbs to Covid-19 in KolkataAnother senior doctor dies of Covid-19 in KolkataWest Bengal reports 40 new Covid-19 deaths, 2,341 fresh casesKolkata police sensitise people about bi-weekly lockdown","[('West Bengal', 'GPE'), ('August', 'DATE'), ('Mamata Banerjee-', 'PERSON'), ('West Bengal', 'GPE'), ('Wednesday', 'DATE'), ('August 28', 'DATE'), ('August 20', 'DATE'), ('KolkataAnother', 'ORG'), ('KolkataWest Bengal', 'GPE'), ('40', 'CARDINAL'), ('2,341', 'CARDINAL'), ('weekly', 'DATE')]"
262,TOI,https://timesofindia.indiatimes.com/coronavirus,West Bengal govt withdraws state-wide lockdown on August 28The Mamata Banerjee-led West Bengal government on Wednesday withdrew the complete lockdown on August 28 and imposed a curfew on August 20 instead.,"[('West Bengal', 'GPE'), ('August', 'DATE'), ('Mamata Banerjee-', 'PERSON'), ('West Bengal', 'GPE'), ('Wednesday', 'DATE'), ('August 28', 'DATE'), ('August 20', 'DATE')]"
263,TOI,https://timesofindia.indiatimes.com/coronavirus,"Traffic cop succumbs to Covid-19 in KolkataAnother senior doctor dies of Covid-19 in KolkataWest Bengal reports 40 new Covid-19 deaths, 2,341 fresh casesKolkata police sensitise people about bi-weekly lockdown","[('KolkataAnother', 'ORG'), ('KolkataWest Bengal', 'GPE'), ('40', 'CARDINAL'), ('2,341', 'CARDINAL'), ('weekly', 'DATE')]"
264,TOI,https://timesofindia.indiatimes.com/coronavirus,Traffic cop succumbs to Covid-19 in Kolkata,"[('Kolkata', 'GPE')]"
265,TOI,https://timesofindia.indiatimes.com/coronavirus,Another senior doctor dies of Covid-19 in Kolkata,"[('Kolkata', 'GPE')]"
266,TOI,https://timesofindia.indiatimes.com/coronavirus,"West Bengal reports 40 new Covid-19 deaths, 2,341 fresh cases","[('West Bengal', 'PERSON'), ('40', 'CARDINAL'), ('2,341', 'CARDINAL')]"
267,TOI,https://timesofindia.indiatimes.com/coronavirus,Kolkata police sensitise people about bi-weekly lockdown,"[('Kolkata', 'ORG'), ('weekly', 'DATE')]"
268,TOI,https://timesofindia.indiatimes.com/coronavirus,"West Bengal tourism department reopens 10 facilities amid Covid-19 pandemicSeven-day lockdown imposed from 5pm in all containment zones of West BengalCovid-19 claims 16 more lives in West Bengal; 649 fresh casesMamata Banerjee extends free ration scheme of West Bengal govt till June 2021Commuter hassles aggravate in Kolkata as several private buses stay off roads citing lossesWest Bengal reports highest single-day spike of 572 Covid-19 cases; tally crosses 17,000-mark","[('West Bengal', 'GPE'), ('10', 'CARDINAL'), ('pandemicSeven-day', 'DATE'), ('5', 'CARDINAL'), ('West BengalCovid-19', 'GPE'), ('16', 'CARDINAL'), ('West Bengal', 'GPE'), ('649', 'CARDINAL'), ('West Bengal', 'GPE'), ('June', 'DATE'), ('Kolkata', 'GPE'), ('Bengal', 'PERSON'), ('572', 'CARDINAL')]"
269,TOI,https://timesofindia.indiatimes.com/coronavirus,West Bengal tourism department reopens 10 facilities amid Covid-19 pandemicSeven-day lockdown imposed from 5pm in all containment zones of West BengalCovid-19 claims 16 more lives in West Bengal; 649 fresh casesMamata Banerjee extends free ration scheme of West Bengal govt till June 2021,"[('West Bengal', 'GPE'), ('10', 'CARDINAL'), ('pandemicSeven-day', 'DATE'), ('5', 'CARDINAL'), ('West BengalCovid-19', 'GPE'), ('16', 'CARDINAL'), ('West Bengal', 'GPE'), ('649', 'CARDINAL'), ('West Bengal', 'GPE'), ('June 2021', 'DATE')]"
270,TOI,https://timesofindia.indiatimes.com/coronavirus,"Commuter hassles aggravate in Kolkata as several private buses stay off roads citing lossesWest Bengal reports highest single-day spike of 572 Covid-19 cases; tally crosses 17,000-mark","[('Kolkata', 'GPE'), ('Bengal', 'PERSON'), ('572', 'CARDINAL')]"
271,TOI,https://timesofindia.indiatimes.com/coronavirus,"Commuter hassles aggravate in Kolkata as several private buses stay off roads citing lossesWest Bengal reports highest single-day spike of 572 Covid-19 cases; tally crosses 17,000-mark","[('Kolkata', 'GPE'), ('Bengal', 'PERSON'), ('572', 'CARDINAL')]"
272,TOI,https://timesofindia.indiatimes.com/coronavirus,Commuter hassles aggravate in Kolkata as several private buses stay off roads citing losses,"[('Kolkata', 'GPE')]"
273,TOI,https://timesofindia.indiatimes.com/coronavirus,"West Bengal reports highest single-day spike of 572 Covid-19 cases; tally crosses 17,000-mark","[('West Bengal', 'GPE'), ('572', 'CARDINAL')]"
274,TOI,https://timesofindia.indiatimes.com/coronavirus,"MumbaiMaharashtra: 11,813 new Covid cases, 413 deaths, 9,115 recoveriesMaharashtra registered a spike of 11,813 new cases on Thursday which took the coronavirus tally in the state to 5,60,126. With 413 Covid-19 patients dying, the death toll in the state reached 19,063, the state health department said.Mumbai reports 925 new Covid-19 cases, 46 more dieUnlock 3.0 in Mumbai: Coronavirus cases update and latest news from your cityVandalism at BR Ambedkar's Mumbai house: Two suspects test positive for Covid-19Mumbai reports 1,033 new Covid-19 cases, 39 deathsMaharashtra reports 7,924 fresh Covid-19 cases, 227 deathsMumbai: Dharavi adds 9 new Covid-19 cases; doubling rate over 238 days1,115 new Covid-19 cases detected in Mumbai; 57 more dieMaharashtra's Covid-19 count grows by 9,431; death toll now 13,656I'm not ready to let people die by lifting lockdown in one go: Uddhav ThackerayMumbai: Dharavi reports 36 new Covid-19 cases","[('MumbaiMaharashtra', 'ORG'), ('11,813', 'CARDINAL'), ('Covid', 'PRODUCT'), ('413', 'CARDINAL'), ('9,115', 'CARDINAL'), ('11,813', 'CARDINAL'), ('Thursday', 'DATE'), ('5,60,126', 'CARDINAL'), ('413', 'CARDINAL'), ('19,063', 'CARDINAL'), ('the state health department', 'ORG'), ('Mumbai', 'GPE'), ('925', 'CARDINAL'), ('46', 'CARDINAL'), ('dieUnlock 3.0', 'ORG'), ('Mumbai', 'GPE'), ('Coronavirus', 'ORG'), (""BR Ambedkar's"", 'ORG'), ('Mumbai', 'GPE'), ('Two', 'CARDINAL'), ('Covid-19Mumbai', 'LAW'), ('1,033', 'CARDINAL'), ('39', 'CARDINAL'), ('7,924', 'CARDINAL'), ('227', 'CARDINAL'), ('9', 'CARDINAL'), ('238', 'CARDINAL'), ('Mumbai', 'GPE'), ('57', 'CARDINAL'), ('dieMaharashtra', 'ORG'), ('9,431', 'CARDINAL'), (""13,656I'm"", 'CARDINAL'), ('one', 'CARDINAL'), ('Uddhav ThackerayMumbai:', 'WORK_OF_ART'), ('36', 'CARDINAL')]"
275,TOI,https://timesofindia.indiatimes.com/coronavirus,"Maharashtra: 11,813 new Covid cases, 413 deaths, 9,115 recoveriesMaharashtra registered a spike of 11,813 new cases on Thursday which took the coronavirus tally in the state to 5,60,126. With 413 Covid-19 patients dying, the death toll in the state reached 19,063, the state health department said.Mumbai reports 925 new Covid-19 cases, 46 more dieUnlock 3.0 in Mumbai: Coronavirus cases update and latest news from your cityVandalism at BR Ambedkar's Mumbai house: Two suspects test positive for Covid-19Mumbai reports 1,033 new Covid-19 cases, 39 deathsMaharashtra reports 7,924 fresh Covid-19 cases, 227 deathsMumbai: Dharavi adds 9 new Covid-19 cases; doubling rate over 238 days1,115 new Covid-19 cases detected in Mumbai; 57 more dieMaharashtra's Covid-19 count grows by 9,431; death toll now 13,656I'm not ready to let people die by lifting lockdown in one go: Uddhav ThackerayMumbai: Dharavi reports 36 new Covid-19 cases","[('11,813', 'CARDINAL'), ('Covid', 'PRODUCT'), ('413', 'CARDINAL'), ('9,115', 'CARDINAL'), ('11,813', 'CARDINAL'), ('Thursday', 'DATE'), ('5,60,126', 'CARDINAL'), ('413', 'CARDINAL'), ('19,063', 'CARDINAL'), ('the state health department', 'ORG'), ('Mumbai', 'GPE'), ('925', 'CARDINAL'), ('46', 'CARDINAL'), ('dieUnlock 3.0', 'ORG'), ('Mumbai', 'GPE'), ('Coronavirus', 'ORG'), (""BR Ambedkar's"", 'ORG'), ('Mumbai', 'GPE'), ('Two', 'CARDINAL'), ('Covid-19Mumbai', 'LAW'), ('1,033', 'CARDINAL'), ('39', 'CARDINAL'), ('7,924', 'CARDINAL'), ('227', 'CARDINAL'), ('9', 'CARDINAL'), ('238', 'CARDINAL'), ('Mumbai', 'GPE'), ('57', 'CARDINAL'), ('dieMaharashtra', 'ORG'), ('9,431', 'CARDINAL'), (""13,656I'm"", 'CARDINAL'), ('one', 'CARDINAL'), ('Uddhav ThackerayMumbai:', 'WORK_OF_ART'), ('36', 'CARDINAL')]"
276,TOI,https://timesofindia.indiatimes.com/coronavirus,"Maharashtra: 11,813 new Covid cases, 413 deaths, 9,115 recoveriesMaharashtra registered a spike of 11,813 new cases on Thursday which took the coronavirus tally in the state to 5,60,126. With 413 Covid-19 patients dying, the death toll in the state reached 19,063, the state health department said.Mumbai reports 925 new Covid-19 cases, 46 more dieUnlock 3.0 in Mumbai: Coronavirus cases update and latest news from your cityVandalism at BR Ambedkar's Mumbai house: Two suspects test positive for Covid-19Mumbai reports 1,033 new Covid-19 cases, 39 deaths","[('11,813', 'CARDINAL'), ('Covid', 'PRODUCT'), ('413', 'CARDINAL'), ('9,115', 'CARDINAL'), ('11,813', 'CARDINAL'), ('Thursday', 'DATE'), ('5,60,126', 'CARDINAL'), ('413', 'CARDINAL'), ('19,063', 'CARDINAL'), ('the state health department', 'ORG'), ('Mumbai', 'GPE'), ('925', 'CARDINAL'), ('46', 'CARDINAL'), ('dieUnlock 3.0', 'ORG'), ('Mumbai', 'GPE'), ('Coronavirus', 'ORG'), (""BR Ambedkar's"", 'ORG'), ('Mumbai', 'GPE'), ('Two', 'CARDINAL'), ('Covid-19Mumbai', 'LAW'), ('1,033', 'CARDINAL'), ('39', 'CARDINAL')]"
277,TOI,https://timesofindia.indiatimes.com/coronavirus,"Maharashtra: 11,813 new Covid cases, 413 deaths, 9,115 recoveriesMaharashtra registered a spike of 11,813 new cases on Thursday which took the coronavirus tally in the state to 5,60,126. With 413 Covid-19 patients dying, the death toll in the state reached 19,063, the state health department said.","[('11,813', 'CARDINAL'), ('Covid', 'PRODUCT'), ('413', 'CARDINAL'), ('9,115', 'CARDINAL'), ('11,813', 'CARDINAL'), ('Thursday', 'DATE'), ('5,60,126', 'CARDINAL'), ('413', 'CARDINAL'), ('19,063', 'CARDINAL'), ('the state health department', 'ORG')]"
278,TOI,https://timesofindia.indiatimes.com/coronavirus,"Mumbai reports 925 new Covid-19 cases, 46 more dieUnlock 3.0 in Mumbai: Coronavirus cases update and latest news from your cityVandalism at BR Ambedkar's Mumbai house: Two suspects test positive for Covid-19Mumbai reports 1,033 new Covid-19 cases, 39 deaths","[('Mumbai', 'GPE'), ('925', 'CARDINAL'), ('46', 'CARDINAL'), ('dieUnlock 3.0', 'ORG'), ('Mumbai', 'GPE'), ('Coronavirus', 'ORG'), (""BR Ambedkar's"", 'ORG'), ('Mumbai', 'GPE'), ('Two', 'CARDINAL'), ('Covid-19Mumbai', 'LAW'), ('1,033', 'CARDINAL'), ('39', 'CARDINAL')]"
279,TOI,https://timesofindia.indiatimes.com/coronavirus,"Mumbai reports 925 new Covid-19 cases, 46 more die","[('Mumbai', 'GPE'), ('925', 'CARDINAL'), ('46', 'CARDINAL')]"
280,TOI,https://timesofindia.indiatimes.com/coronavirus,Unlock 3.0 in Mumbai: Coronavirus cases update and latest news from your city,"[('Mumbai', 'GPE'), ('Coronavirus', 'ORG')]"
281,TOI,https://timesofindia.indiatimes.com/coronavirus,Vandalism at BR Ambedkar's Mumbai house: Two suspects test positive for Covid-19,"[(""BR Ambedkar's"", 'ORG'), ('Mumbai', 'GPE'), ('Two', 'CARDINAL')]"
282,TOI,https://timesofindia.indiatimes.com/coronavirus,"Mumbai reports 1,033 new Covid-19 cases, 39 deaths","[('Mumbai', 'GPE'), ('1,033', 'CARDINAL'), ('39', 'CARDINAL')]"
283,TOI,https://timesofindia.indiatimes.com/coronavirus,"Maharashtra reports 7,924 fresh Covid-19 cases, 227 deathsMumbai: Dharavi adds 9 new Covid-19 cases; doubling rate over 238 days1,115 new Covid-19 cases detected in Mumbai; 57 more dieMaharashtra's Covid-19 count grows by 9,431; death toll now 13,656I'm not ready to let people die by lifting lockdown in one go: Uddhav ThackerayMumbai: Dharavi reports 36 new Covid-19 cases","[('Maharashtra', 'ORG'), ('7,924', 'CARDINAL'), ('227', 'CARDINAL'), ('9', 'CARDINAL'), ('238', 'CARDINAL'), ('Mumbai', 'GPE'), ('57', 'CARDINAL'), ('dieMaharashtra', 'ORG'), ('9,431', 'CARDINAL'), (""13,656I'm"", 'CARDINAL'), ('one', 'CARDINAL'), ('Uddhav ThackerayMumbai:', 'WORK_OF_ART'), ('36', 'CARDINAL')]"
284,TOI,https://timesofindia.indiatimes.com/coronavirus,"Maharashtra reports 7,924 fresh Covid-19 cases, 227 deathsMumbai: Dharavi adds 9 new Covid-19 cases; doubling rate over 238 days1,115 new Covid-19 cases detected in Mumbai; 57 more dieMaharashtra's Covid-19 count grows by 9,431; death toll now 13,656","[('Maharashtra', 'ORG'), ('7,924', 'CARDINAL'), ('227', 'CARDINAL'), ('9', 'CARDINAL'), ('238', 'CARDINAL'), ('Mumbai', 'GPE'), ('57', 'CARDINAL'), ('dieMaharashtra', 'ORG'), ('9,431', 'CARDINAL'), ('13,656', 'CARDINAL')]"
